"","GSM671268","GSM671269","GSM671270","GSM671271","GSM671297","GSM671298","GSM671299","GSM671300","GSM671301","GSM671302","GSM671303","GSM671304","GSM671305","GSM671306","GSM671307","GSM671308","GSM671309","GSM671310","GSM671311","GSM671312","GSM671313","GSM671314","GSM671315","GSM671316","GSM671317","GSM671318","GSM671319","GSM671320","GSM671321","GSM671322","GSM671323","GSM671324","GSM671325","GSM671326","GSM671327","GSM671328","GSM671329","GSM671330","GSM671331","GSM671332","GSM671333","GSM671334","GSM671335","GSM671336","GSM671337","GSM671338","GSM671339","GSM671340","GSM671341","GSM671342","GSM671343","GSM671344","GSM671345","GSM671346","GSM671347","GSM85215","GSM85216","GSM85217","GSM85218","GSM85219","GSM85220","GSM85221","GSM85222","GSM85223","GSM85224","GSM85225","GSM85226","GSM85227","GSM85228","GSM1327256","GSM1327257","GSM1327258","GSM1327259","GSM1327260","GSM1327261","GSM1327262","GSM1327231","GSM1327232","GSM1327233","GSM1327234","GSM1327235","GSM1327236","GSM1327237","GSM1327238","GSM1327239","GSM1327240","GSM1327241","GSM1327242","GSM1327243","GSM1327244","GSM1327245","GSM1327246","GSM1327247","GSM1327248","GSM1327249","GSM1327250","GSM1327251","GSM1327252","GSM1327253","GSM1327254","GSM1327255"
"SPROUTY REGULATION OF TYROSINE KINASE SIGNALS",0.336093888177083,0.34318788991154,0.337308597974883,0.256434118280786,0.308691476857327,0.606799029436862,0.415475618316444,0.287838824273512,0.202973144999496,0.682715818155548,0.357866584082967,0.626204100455185,0.61567179800139,0.389569481913054,0.796330597861549,0.365087041891932,0.593832786318794,0.323328945691005,0.64769923150486,0.718199539697933,0.705586154627611,0.461997400504759,0.46876761485716,0.591199337283,0.571970157060422,0.60110601623892,0.562713358182829,0.45665085269833,0.553420119095398,0.586261388732473,0.444843689924214,0.423334618188262,0.442197072846333,0.410127382617237,0.45759272250055,0.419839459677294,0.473707000990519,0.461058483311707,0.512619820712405,0.476874574158395,0.400059234723194,0.467085019499094,0.432710894750052,0.265864950638579,0.499677660912265,0.602642629807468,0.286624213409245,0.304277326939116,0.657405194559016,0.809153975433236,0.620901828719972,0.678194588561297,0.639991515527683,0.351079130142343,0.349571657599208,0.268429019586914,0.332748166361875,0.349587079637394,0.621141606352825,0.334418008538497,0.38505328034023,0.72205558119734,0.261351472785921,0.464883722017887,0.448567299872706,0.541023764900373,0.498660724630996,0.504553956604612,0.341147516524983,0.189846573315424,0.0984201478353921,0.173557660624884,0.257734614502094,0.313663925610705,0.216722636942889,0.275225333613613,0.476259687620073,0.419528246225744,0.411421692853181,0.59901519915944,0.595002323028428,0.657033095660457,0.524747566580976,0.401538992937291,0.539819098906666,0.405274083614258,0.62497380321072,0.694284211478755,0.22666950809262,0.596881516812531,0.611979090210628,0.484342401830859,0.46743980496995,0.585629561429749,0.561066733384292,0.453908273584858,0.485254124728667,0.463279227785655,0.612404909766735,0.60956077515247,0.480293790284804
"NO2-DEPENDENT IL-12 PATHWAY IN NK CELLS",0.628617076011368,0.658640102323326,0.652352410785349,0.661935304222098,0.624534329035239,0.597442014847374,0.609431780994647,0.613287747844991,0.631323716392059,0.676709803963039,0.612892984682375,0.578836313083938,0.692541881425712,0.742491177749118,0.696780714472085,0.676853960187425,0.7165203441417,0.715368171695511,0.535786773745914,0.692618611035107,0.712624815802783,0.687131090210914,0.716041407492333,0.65901086536604,0.724875397495198,0.636900278330492,0.682632238007724,0.636139413144988,0.645990987407841,0.674907135422059,0.691073748134134,0.669695123635516,0.726390166837447,0.770185051548707,0.715474229311419,0.697284139556943,0.7042696654014,0.649655437098948,0.689374879538355,0.686936024801558,0.797617490625706,0.712745835418551,0.769900205067617,0.732214035611423,0.686584082904454,0.682033144045911,0.66165468194976,0.64044538809542,0.606820112665141,0.70103164031102,0.639481205654009,0.62148249849106,0.689497468970458,0.604351244675329,0.624345023518526,0.640582130554259,0.625485864226051,0.783144723039172,0.713328077545441,0.646880963990081,0.627518278454878,0.704188580570954,0.673031989295633,0.664073778801584,0.741651581125078,0.721570204789787,0.626694838927326,0.605839627232136,0.71164871658315,0.591105392729941,0.579242063038568,0.665249029366909,0.619634015792901,0.76137701058605,0.766012381913351,0.554696909505907,0.679526041764589,0.667688240006093,0.771920647899732,0.736704445456162,0.67066288434414,0.691258233052306,0.675797245030016,0.633348853918504,0.692340459472,0.610753531926645,0.716378002100343,0.627966746673791,0.783666045437127,0.680138044626833,0.642897592044868,0.702021699384998,0.65258231005071,0.640047017541817,0.659204165843257,0.619822885432749,0.706811674154703,0.707408825035878,0.639439187341745,0.720853938872257,0.660208779083596
"DEREGULATION OF CDK5 IN ALZHEIMERS DISEASE",0.769731629488943,0.686066357305382,0.717627792083503,0.65084810176794,0.647198721071228,0.55996768294422,0.584058578985238,0.677457174264143,0.712474384186913,0.303902692747573,0.578370385639769,0.748289218400952,0.801580699905296,0.735998616221695,0.682756817125987,0.774171554070259,0.658004738424,0.63227469550607,0.657586337012551,0.646695244641152,0.674899458290898,0.868705240944485,0.737346661471097,0.697261507715744,0.61694323759295,0.628612936972989,0.758434436782235,0.59151458211961,0.611655133616812,0.613608368129795,0.644925873423684,0.639536257721118,0.682044145636215,0.615252398841955,0.827522964751628,0.625880565706269,0.680324266164489,0.635358733719802,0.728090002735627,0.820726490212085,0.843729116131063,0.755202270895985,0.712564364939697,0.762481612037737,0.711350422602825,0.74188762320511,0.756177809537445,0.339491666873404,0.512316487987687,0.73209563956175,0.605443071005947,0.596013756197264,0.679743995003925,0.66592822082529,0.690727894552555,0.677919018925782,0.689224416625339,0.649015547760139,0.67559895202223,0.6260213270813,0.794371725250703,0.74454727401245,0.666067829759181,0.626902882065988,0.508415381416595,0.636285617292704,0.853504612981754,0.76213468914826,0.755373424235353,0.495655612972049,0.554275097846027,0.559783870861729,0.621374047675853,0.6013130371818,0.561741543980477,0.508905276546679,0.693190076074837,0.708531493343545,0.712090427531605,0.739486143001798,0.724253635579291,0.736356509938581,0.714578480797129,0.705470250727425,0.677883567698473,0.732708288634551,0.724017606830798,0.811259008110717,0.634422800143973,0.782545911881984,0.787118346943865,0.740873351773643,0.722259285841534,0.772362945709921,0.754230428620977,0.769990604562884,0.758668325280219,0.768381656874126,0.766915891293472,0.709510186865462,0.76519877934375
"RAS-INDEPENDENT PATHWAY IN NK CELL-MEDIATED CYTOTOXICITY",0.188350896147557,0.200332459987208,0.197864262084389,0.183605881363622,0.188368275546629,0.191920149816194,0.185908156956594,0.186197841755847,0.178884786617626,0.192781092339247,0.193669517333259,0.192700196999254,0.199623639161979,0.2130811705707,0.195743878724122,0.181526885254749,0.193027452579546,0.199709880992925,0.192529353574964,0.196243908895311,0.203999317961707,0.202103317720936,0.212122275905734,0.187397858049495,0.199363955729521,0.193357616825937,0.201199075165262,0.184488671283845,0.198951290891099,0.196480130427995,0.20963658950689,0.205231193283386,0.210263155045982,0.207241804221774,0.205176881409738,0.209391070138798,0.203823584292271,0.201583292839207,0.201443200359983,0.210693322809909,0.214166720627987,0.207044545455807,0.208413499775425,0.194935794271595,0.208788418275822,0.186019283007881,0.193723275864685,0.186623710282659,0.189656983935374,0.201601626704526,0.194067847437516,0.195648095669065,0.194371048222219,0.187989708983009,0.201401313853491,0.20414246432195,0.196462598816212,0.204626890827081,0.196237330810312,0.188446648004559,0.178297065646578,0.183009215595963,0.209301380298345,0.205816989272322,0.197924175962075,0.198055037190313,0.177760649413851,0.175542301000358,0.243931111457685,0.168940777923997,0.164351892176575,0.152645097232589,0.205538226040556,0.206686023147222,0.206237593476027,0.185202064107267,0.207170857889741,0.198095410742021,0.218987606394166,0.208950162245366,0.194944600306466,0.212459858199824,0.192875461630995,0.202457891421722,0.200544872934665,0.17783971346279,0.199729125160409,0.201270520001776,0.213070021469634,0.198154045378341,0.20148581123943,0.209536973305883,0.199093833361777,0.189330584154225,0.188617026030068,0.192907281076943,0.214407480191648,0.207403153505476,0.200304537434114,0.203391702072091,0.195588813546487
"PHOSPHOINOSITIDES AND THEIR DOWNSTREAM TARGETS",0.482376795477255,0.507855548468745,0.560933351334616,0.415482728575611,0.57847904619126,0.467584232934157,0.517117347349184,0.587506545987805,0.458879930564871,0.624091578497765,0.605422406163963,0.379262621813123,0.858916278810991,0.874023845951524,0.507400638777343,0.38796623593554,0.455944284220862,0.882147319829574,0.452600717154615,0.506867081620613,0.447751934668391,0.678798962011467,0.716398340640093,0.658940235644514,0.54350757453747,0.465617447337342,0.805296388601206,0.489238514588608,0.593371561604979,0.508095880974232,0.753032403126973,0.726598841638477,0.723356718394937,0.788719350256907,0.761102989330109,0.740817143116013,0.638642577453326,0.65987740147663,0.522558086828713,0.689134000174036,0.729121830082263,0.695938027897735,0.758964068751089,0.663977347251446,0.525246742700699,0.43823453055243,0.767494782906847,0.602530163430208,0.538657847148538,0.635871151888065,0.536152333244939,0.579110349083316,0.496938698231211,0.582345702333375,0.781894649342342,0.542494336834802,0.654651834421035,0.783194081248419,0.55893068885649,0.523590901529127,0.480519302356745,0.697841134839618,0.713250913285018,0.722688439451087,0.40478987657808,0.616926829955677,0.465543669356415,0.471186333017147,0.729012174710944,0.486665911931245,0.505759254874617,0.514906796567616,0.509715277259448,0.545298954902731,0.865877347607969,0.550045611845449,0.686503420741587,0.524384976405649,0.761916898809953,0.732962067112588,0.650616941840292,0.738601473393082,0.665434429845614,0.707233196718706,0.683835126626354,0.569382734971526,0.496315192603728,0.367015973174616,0.437764035775166,0.702118199805605,0.687232231362549,0.678701971329466,0.667546505411241,0.641242932865283,0.493420895793256,0.676711601397675,0.742842560067353,0.735096973432932,0.661709640842924,0.734842598355966,0.72628997389694
"STRESS INDUCTION OF HSP REGULATION",0.159584868775778,0.19605187696363,0.144505473093844,0.146827331880026,0.221667244127416,0.234462533662098,0.223024888740089,0.19262362089904,0.190102316862715,0.551435311857856,0.505484651303459,0.503627878108106,0.263904132919671,0.332692334264344,0.332275548883879,0.240580078428171,0.241821061265557,0.266530804436544,0.496430697149468,0.45826793095544,0.451392421088337,0.410161413951828,0.380402297165702,0.297566475375078,0.431529523180945,0.47081731503518,0.364214815398412,0.355690011577044,0.289142033746053,0.324968386351869,0.369576326395097,0.350084075597299,0.403909243036055,0.311160433394059,0.398809110856825,0.352929494827798,0.359379807068601,0.405189290151165,0.408049138423264,0.379026415490737,0.363809880534653,0.347018997452286,0.330041324312585,0.547454208182691,0.343032068848325,0.28649549316649,0.50742715776365,0.187844393013505,0.488175736959178,0.521166943819004,0.518837273376989,0.241411758421014,0.254901765242517,0.185268515026201,0.298117277489502,0.234167421537739,0.176995569688962,0.235595075736339,0.222883470898168,0.242316475052008,0.552454212810768,0.486059285563263,0.328770091884581,0.407433804821196,0.420415147638459,0.358886225687893,0.457806677465757,0.471831978750263,0.388226887642115,0.210287379073872,0.209818624214079,0.251297250100698,0.249555415393632,0.251492732212419,0.297264131488171,0.241821061265557,0.258767983131416,0.199368203195841,0.259123522400216,0.504489946167326,0.282779342332918,0.220749566948288,0.248447332737431,0.226233211273069,0.345739481840427,0.492563109220858,0.50773162254886,0.436584077796222,0.346386341904659,0.419646831489591,0.469556660197799,0.407042255303011,0.223144040071453,0.423732100108628,0.41910754614173,0.265852571199448,0.454176473178077,0.427114955674753,0.394748850862154,0.408122466990815,0.427499637950744
"LISSENCEPHALY GENE -LIS1- IN NEURONAL MIGRATION AND DEVELOPMENT",0.155081462789096,0.138066624611643,0.162436048427475,0.244920418065585,0.569559021712511,0.480371048307848,0.590641916423657,0.512274326678513,0.40362480412064,0.601940242768244,0.504315178826848,0.363566631755764,0.311101362500083,0.330548660885355,0.476587593612783,0.364755647973065,0.405811277884672,0.311101362500083,0.323518192261013,0.486433467680361,0.440051158195906,0.547139940939551,0.551158877403615,0.462986674164673,0.476680942153298,0.51158382668336,0.451395074246247,0.516270468091106,0.523025026290431,0.499986826599263,0.510073497156513,0.502787331957146,0.518052035445473,0.441802472493106,0.450714649983236,0.503948404406672,0.537608821210519,0.526040123075304,0.499046450470069,0.502570680160222,0.441673796214022,0.542033361851287,0.49962404012913,0.533266079335287,0.474969913823648,0.444937522319904,0.448995798299798,0.627682219918594,0.474358400763854,0.550936103459808,0.510444728047132,0.536933720021149,0.477715985412818,0.51612479572039,0.381860137541896,0.487933594030179,0.23379586822043,0.376134864705205,0.319253927111784,0.640981564703557,0.267271612638724,0.206872339452598,0.452532983565868,0.586723158049718,0.426413882877185,0.454755715388451,0.297767044678236,0.313325912401205,0.522398576475921,0.372962758960873,0.341308569567123,0.348056060127415,0.321771407881902,0.29020546261541,0.339661582770848,0.321905569003226,0.560833746435892,0.211450968162935,0.534068566388791,0.510456052125283,0.550180651681203,0.504522757965751,0.584687947164909,0.545295190049577,0.446410175804743,0.56891263893866,0.139864533082551,0.431406065804616,0.45392667112408,0.476207236202975,0.518915176372238,0.482013618055899,0.645636172431878,0.532800987850397,0.535977993593542,0.617013061522234,0.501517412742997,0.445401837512839,0.497670570525768,0.286672646457844,0.589165823143227
"FMLP INDUCED CHEMOKINE GENE EXPRESSION IN HMC-1 CELLS",0.319260069242397,0.340756076872336,0.306397702687008,0.282669186357882,0.396116284539265,0.368633360059584,0.390199839620488,0.320568403345154,0.286990375834145,0.314816870962873,0.41117652773916,0.221957137643955,0.245234729884808,0.627265280505353,0.378010868899923,0.251318100537365,0.31892616592371,0.25975875157336,0.293386038946739,0.396731560958665,0.409959412947214,0.426449530413295,0.512973164534019,0.304318744182679,0.415275314322093,0.394185599680816,0.293025314355913,0.426000116240184,0.41797170139827,0.404480698436103,0.503323534465223,0.431077221508949,0.489085889556643,0.557480202384277,0.479630779004249,0.484719628348872,0.524323881418037,0.438678015822634,0.447799054578595,0.472847304382722,0.536355142066239,0.465837239106983,0.531049444273428,0.580396723173982,0.444023869804393,0.259729511500295,0.181592404228218,0.361698144280767,0.319790040744405,0.405705395659288,0.410562457773817,0.399813704771903,0.375328892474674,0.36822496497653,0.567363079233575,0.273591043759392,0.368262187935937,0.501400761326007,0.3665440607482,0.272350285394268,0.357576673076912,0.551052114535115,0.294493204284788,0.441619426986089,0.478409599918406,0.441482976770008,0.391813304310922,0.393606372997231,0.50019454079321,0.292255445922534,0.286556548810809,0.292015348801633,0.309399858125916,0.583281819677997,0.301394965463962,0.305735258975363,0.465957335748786,0.376541420875058,0.610808909107174,0.574187933018753,0.397306052999338,0.371628745703644,0.392154221304575,0.468369207713879,0.500161380015233,0.3772883526811,0.531767227421713,0.254667923408435,0.262241463288832,0.483173396945115,0.414226001980419,0.455918519492503,0.405514103246154,0.400916045169125,0.412803566575986,0.408638586390035,0.478476410748876,0.488224537333298,0.405868761123143,0.552624060996432,0.461665243975913
"CBL MEDIATED LIGAND-INDUCED DOWNREGULATION OF EGF RECEPTORS PATHWAY",0.364087634425904,0.362779886441485,0.335760299961454,0.361801610171867,0.376186762163173,0.308985071206478,0.402586373920407,0.515054086152593,0.284734875924399,0.424955423469327,0.334254952747106,0.407081017304502,0.479854191617406,0.260609871792301,0.315835162838339,0.346642180344754,0.495055592624992,0.27718976343808,0.418378555061083,0.289472296894775,0.484841603970871,0.411551061562409,0.43082656640643,0.439600855365371,0.435103932727256,0.429668260496056,0.430918825712115,0.443941031779278,0.405409759478512,0.419989544863939,0.395954086171135,0.409540042371826,0.387717138106387,0.435962506918712,0.378785928251231,0.396033085932939,0.364232337266484,0.372259476793262,0.444733297830669,0.386775691534919,0.319216529231042,0.436529315839799,0.245478142157953,0.295204781316079,0.455435960506231,0.454378737725598,0.480553013443815,0.335592671992002,0.374802776235079,0.217671686885922,0.406935757301845,0.298605696347373,0.426704285757202,0.361308930445869,0.393566185509238,0.381971602098634,0.378233054264075,0.388635601193117,0.393592480298202,0.383527990262451,0.507888202742382,0.297215530298738,0.386705291207885,0.389439233595534,0.416260588027632,0.416352470203276,0.548750211892714,0.510145258578593,0.396551644790626,0.368889059103049,0.377145564525071,0.375677488808378,0.367522862323383,0.308590145589334,0.291884123196261,0.367753839909836,0.409708273030478,0.325493492259729,0.253580297462236,0.282950697157569,0.416695908568442,0.29516234854023,0.442905842156829,0.376645124879661,0.425586673822946,0.406069922714832,0.304608567438363,0.458913406690669,0.305049789492771,0.453961086882236,0.445735529293926,0.434869475237136,0.440001715769474,0.460122913998117,0.452920640554713,0.438535264717711,0.479760168618743,0.458997745708585,0.424968445433011,0.263972199482204,0.452508988387288
"METS AFFECT ON MACROPHAGE DIFFERENTIATION",0.687768404792143,0.678309018303987,0.688048186368031,0.691244775149947,0.823082941800871,0.819130922635721,0.846246945150893,1,0.975913033985812,0.996619331723836,0.83605735902,0.782901874459711,0.754700114884368,0.754285225402576,0.818936148864988,0.816980661922268,0.805134382596345,0.922824839836995,0.836551478613501,0.749601796744286,0.903157342237308,0.755949583360123,0.786852662645098,0.79040184613387,1,0.700284039830945,0.932164044391509,0.967203421616263,0.872965286335254,0.835370181225861,0.858957612746288,0.809022234357127,0.829609267247801,0.855932238794023,0.92207144518763,0.803486115317282,0.761639808911345,0.809847578788224,0.811727916866873,0.868486443740602,0.924236303060988,0.719104991681219,1,0.951161044391197,0.753187934558409,0.803129899951965,1,0.90808894136635,1,0.837219956074002,0.913812904356142,0.692853602730117,0.778142994503256,0.715309907688827,0.767514171956526,0.753583314188037,0.793655512175493,0.811268222070858,0.729878542188734,0.762637860312735,0.790039226199475,0.812184847679811,0.909977733338099,0.924800678878022,0.901772483757427,0.868437324096464,0.847305969890914,0.902563608373397,0.900379070086204,0.796607593773179,0.945132524480399,0.773833437775555,0.812024659205813,0.783074804430251,0.778574867922451,0.78555987940052,0.854706896378827,0.789656753491727,0.790399601851724,0.788965313688433,0.880364373510819,0.785890601949089,0.812267167743308,0.850454481275074,0.866604035259888,0.907587898036881,0.718667563180588,0.805357780667147,0.822652983913648,0.795423601616811,0.903767312329934,0.883702466528953,0.836693635946275,0.884787025482393,0.853320219433244,0.935295069791439,0.891564661164807,0.879100104122427,0.943785438080694,0.800959874663072,0.808145864204762
